,Unnamed: 0,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
2022792,4140541,1716494400,2024-05-23 20:00:00+00:00,ETH-USD,3788.26,3788.26,3521.24,3647.27,10573.7112288
2022852,4140601,1716498000,2024-05-23 21:00:00+00:00,ETH-USD,3753.16,3772.24,3752.26,3763.65,375.00888235
2022912,4140661,1716501600,2024-05-23 22:00:00+00:00,ETH-USD,3841.58,3846.34,3838.41,3843.66,461.21971544
2022972,4140721,1716505200,2024-05-23 23:00:00+00:00,ETH-USD,3809.79,3811.73,3804.68,3804.68,182.08142826
2023032,4140781,1716508800,2024-05-24 00:00:00+00:00,ETH-USD,3780.42,3783.69,3777.04,3777.04,113.64021378
2023092,4140841,1716512400,2024-05-24 01:00:00+00:00,ETH-USD,3811.5,3811.76,3806.85,3807.44,32.72079175
2023152,4140901,1716516000,2024-05-24 02:00:00+00:00,ETH-USD,3808.87,3810.0,3806.04,3807.93,34.18547517
2023212,4140961,1716519600,2024-05-24 03:00:00+00:00,ETH-USD,3820.55,3824.1,3819.66,3822.24,52.75880867
2023272,4141021,1716523200,2024-05-24 04:00:00+00:00,ETH-USD,3802.01,3802.36,3801.5,3801.99,15.57599931
2023332,4141081,1716526800,2024-05-24 05:00:00+00:00,ETH-USD,3802.34,3806.79,3799.35,3805.27,221.86478938
2023392,4141141,1716530400,2024-05-24 06:00:00+00:00,ETH-USD,3727.51,3732.52,3718.41,3732.25,242.91828154
2023452,4141201,1716534000,2024-05-24 07:00:00+00:00,ETH-USD,3672.15,3676.81,3665.0,3668.7,280.86177041
2023512,4141261,1716537600,2024-05-24 08:00:00+00:00,ETH-USD,3678.06,3681.56,3677.57,3680.27,61.67405901
2023572,4141321,1716541200,2024-05-24 09:00:00+00:00,ETH-USD,3672.59,3675.76,3672.32,3673.38,40.29743568
2023632,4141381,1716544800,2024-05-24 10:00:00+00:00,ETH-USD,3683.08,3684.69,3679.0,3684.69,39.74316272
2023692,4141441,1716548400,2024-05-24 11:00:00+00:00,ETH-USD,3697.33,3698.82,3696.14,3698.8,27.96835633
2023752,4141501,1716552000,2024-05-24 12:00:00+00:00,ETH-USD,3710.71,3712.02,3709.45,3711.54,23.33176124
2023812,4141561,1716555600,2024-05-24 13:00:00+00:00,ETH-USD,3712.65,3713.26,3709.59,3711.24,18.46351956
2023872,4141621,1716559200,2024-05-24 14:00:00+00:00,ETH-USD,3681.9,3698.27,3681.87,3695.18,234.33135017
2023932,4141681,1716562800,2024-05-24 15:00:00+00:00,ETH-USD,3705.98,3715.93,3705.95,3715.34,333.15944354
2023992,4141741,1716566400,2024-05-24 16:00:00+00:00,ETH-USD,3692.06,3693.36,3688.51,3691.3,141.89853373
2024052,4141801,1716570000,2024-05-24 17:00:00+00:00,ETH-USD,3664.09,3667.49,3662.38,3665.87,71.71807120000001
2024112,4141861,1716573600,2024-05-24 18:00:00+00:00,ETH-USD,3709.14,3710.08,3706.43,3706.99,27.19792102
2024172,4141921,1716577200,2024-05-24 19:00:00+00:00,ETH-USD,3731.09,3731.09,3726.32,3728.23,66.2575733
2024232,4141981,1716580800,2024-05-24 20:00:00+00:00,ETH-USD,3744.23,3748.26,3744.2,3745.2,110.72408729
2024292,4142041,1716584400,2024-05-24 21:00:00+00:00,ETH-USD,3731.84,3734.69,3730.81,3733.79,33.82355427
2024352,4142101,1716588000,2024-05-24 22:00:00+00:00,ETH-USD,3735.94,3735.95,3733.59,3734.18,16.3119022
2024412,4142161,1716591600,2024-05-24 23:00:00+00:00,ETH-USD,3736.55,3736.55,3733.31,3733.47,20.09855286
2024472,4142221,1716595200,2024-05-25 00:00:00+00:00,ETH-USD,3726.87,3728.12,3725.8,3728.04,12.34091307
2024532,4142281,1716598800,2024-05-25 01:00:00+00:00,ETH-USD,3711.05,3715.61,3709.95,3714.16,58.18008857
2024592,4142341,1716602400,2024-05-25 02:00:00+00:00,ETH-USD,3716.25,3717.12,3714.19,3716.35,11.90699693
2024652,4142401,1716606000,2024-05-25 03:00:00+00:00,ETH-USD,3731.7,3733.25,3730.75,3731.86,15.55758487
2024712,4142461,1716609600,2024-05-25 04:00:00+00:00,ETH-USD,3743.6,3748.85,3743.6,3748.39,72.82850742
2024772,4142521,1716613200,2024-05-25 05:00:00+00:00,ETH-USD,3767.35,3769.66,3766.6,3768.95,16.38533235
2024832,4142581,1716616800,2024-05-25 06:00:00+00:00,ETH-USD,3750.93,3753.82,3750.8,3751.71,56.81763765
2024892,4142641,1716620400,2024-05-25 07:00:00+00:00,ETH-USD,3746.82,3748.04,3746.3,3748.04,15.76948681
2024952,4142701,1716624000,2024-05-25 08:00:00+00:00,ETH-USD,3745.01,3747.71,3745.01,3747.39,23.15775682
2025012,4142761,1716627600,2024-05-25 09:00:00+00:00,ETH-USD,3741.52,3741.53,3739.74,3741.5,9.2637293
2025072,4142821,1716631200,2024-05-25 10:00:00+00:00,ETH-USD,3757.57,3757.57,3754.81,3754.82,11.18445936
2025132,4142881,1716634800,2024-05-25 11:00:00+00:00,ETH-USD,3766.15,3766.94,3765.14,3765.14,13.08099865
2025192,4142941,1716638400,2024-05-25 12:00:00+00:00,ETH-USD,3738.9,3742.88,3738.51,3741.24,7.49583119
2025252,4143001,1716642000,2024-05-25 13:00:00+00:00,ETH-USD,3737.05,3738.82,3736.94,3738.82,6.40318334
2025312,4143061,1716645600,2024-05-25 14:00:00+00:00,ETH-USD,3734.58,3737.44,3733.68,3737.43,61.8745109
2025372,4143121,1716649200,2024-05-25 15:00:00+00:00,ETH-USD,3747.65,3749.71,3747.65,3749.05,11.19056957
2025432,4143181,1716652800,2024-05-25 16:00:00+00:00,ETH-USD,3743.88,3746.26,3743.55,3745.84,113.73348251
2025492,4143241,1716656400,2024-05-25 17:00:00+00:00,ETH-USD,3748.6,3748.61,3747.03,3747.14,8.66571153
2025552,4143301,1716660000,2024-05-25 18:00:00+00:00,ETH-USD,3740.45,3740.53,3739.79,3740.53,4.32348796
2025612,4143361,1716663600,2024-05-25 19:00:00+00:00,ETH-USD,3759.18,3759.47,3757.01,3757.94,23.64049045
2025672,4143421,1716667200,2024-05-25 20:00:00+00:00,ETH-USD,3756.98,3758.77,3756.35,3758.42,25.80153299
2025732,4143481,1716670800,2024-05-25 21:00:00+00:00,ETH-USD,3745.21,3746.2,3743.79,3746.19,14.98895397
2025792,4143541,1716674400,2024-05-25 22:00:00+00:00,ETH-USD,3745.89,3746.51,3745.45,3746.02,26.90362722
2025852,4143601,1716678000,2024-05-25 23:00:00+00:00,ETH-USD,3737.33,3739.7,3737.3,3739.65,22.47063753
2025912,4143661,1716681600,2024-05-26 00:00:00+00:00,ETH-USD,3749.23,3750.39,3748.92,3748.92,15.69994681
2025972,4143721,1716685200,2024-05-26 01:00:00+00:00,ETH-USD,3745.04,3747.01,3744.66,3747.01,11.43387278
2026032,4143781,1716688800,2024-05-26 02:00:00+00:00,ETH-USD,3757.81,3759.2,3757.81,3758.67,23.04748015
2026092,4143841,1716692400,2024-05-26 03:00:00+00:00,ETH-USD,3737.27,3739.75,3736.51,3739.53,8.0330549
2026152,4143901,1716696000,2024-05-26 04:00:00+00:00,ETH-USD,3770.7,3770.7,3766.58,3767.63,33.27896062
2026212,4143961,1716699600,2024-05-26 05:00:00+00:00,ETH-USD,3747.59,3749.31,3747.42,3748.48,5.71086233
2026272,4144021,1716703200,2024-05-26 06:00:00+00:00,ETH-USD,3759.39,3761.77,3759.37,3759.82,16.71623752
2026332,4144081,1716706800,2024-05-26 07:00:00+00:00,ETH-USD,3759.34,3760.72,3758.69,3758.96,9.87461168
2026392,4144141,1716710400,2024-05-26 08:00:00+00:00,ETH-USD,3784.34,3784.73,3783.24,3784.42,15.10929799
2026452,4144201,1716714000,2024-05-26 09:00:00+00:00,ETH-USD,3792.66,3800.49,3792.66,3800.17,32.97019792
2026512,4144261,1716717600,2024-05-26 10:00:00+00:00,ETH-USD,3798.65,3802.65,3798.63,3799.57,9.4095664
2026572,4144321,1716721200,2024-05-26 11:00:00+00:00,ETH-USD,3803.62,3806.28,3803.61,3806.09,13.58616389
2026632,4144381,1716724800,2024-05-26 12:00:00+00:00,ETH-USD,3811.55,3811.73,3810.04,3810.07,69.71085213
2026692,4144441,1716728400,2024-05-26 13:00:00+00:00,ETH-USD,3802.48,3805.24,3802.47,3805.17,33.08482573
2026752,4144501,1716732000,2024-05-26 14:00:00+00:00,ETH-USD,3808.21,3810.9,3806.68,3809.37,19.62862715
2026812,4144561,1716735600,2024-05-26 15:00:00+00:00,ETH-USD,3860.28,3870.16,3860.28,3867.14,440.0912529
2026872,4144621,1716739200,2024-05-26 16:00:00+00:00,ETH-USD,3831.49,3837.74,3830.68,3837.55,65.71931501
2026932,4144681,1716742800,2024-05-26 17:00:00+00:00,ETH-USD,3862.3,3863.55,3855.98,3856.72,45.19859718
2026992,4144741,1716746400,2024-05-26 18:00:00+00:00,ETH-USD,3842.54,3845.8,3841.45,3845.35,186.11504427
2027052,4144801,1716750000,2024-05-26 19:00:00+00:00,ETH-USD,3845.81,3848.6,3845.81,3846.83,37.89377451
2027112,4144861,1716753600,2024-05-26 20:00:00+00:00,ETH-USD,3876.6,3877.37,3871.0,3871.52,34.97885809
2027172,4144921,1716757200,2024-05-26 21:00:00+00:00,ETH-USD,3858.65,3858.71,3853.57,3853.84,36.58769949
2027232,4144981,1716760800,2024-05-26 22:00:00+00:00,ETH-USD,3850.63,3850.63,3844.71,3849.35,56.68070325
2027292,4145041,1716764400,2024-05-26 23:00:00+00:00,ETH-USD,3836.82,3838.18,3836.31,3837.8,5.48892553
2027352,4145101,1716768000,2024-05-27 00:00:00+00:00,ETH-USD,3823.55,3826.46,3821.14,3821.14,37.50905022
2027412,4145161,1716771600,2024-05-27 01:00:00+00:00,ETH-USD,3840.75,3841.24,3836.95,3837.1,11.17496731
2027472,4145221,1716775200,2024-05-27 02:00:00+00:00,ETH-USD,3881.74,3883.07,3877.88,3878.16,39.51160829
2027532,4145281,1716778800,2024-05-27 03:00:00+00:00,ETH-USD,3911.68,3912.54,3906.65,3906.65,40.38213866
2027592,4145341,1716782400,2024-05-27 04:00:00+00:00,ETH-USD,3917.86,3919.03,3916.04,3916.36,57.13007696
2027652,4145401,1716786000,2024-05-27 05:00:00+00:00,ETH-USD,3917.6,3919.93,3917.42,3919.49,6.11062993
2027712,4145461,1716789600,2024-05-27 06:00:00+00:00,ETH-USD,3903.28,3903.6,3899.14,3900.71,51.65541594
2027772,4145521,1716793200,2024-05-27 07:00:00+00:00,ETH-USD,3892.25,3894.2,3890.3,3894.2,21.32450318
2027832,4145581,1716796800,2024-05-27 08:00:00+00:00,ETH-USD,3911.6,3915.81,3911.59,3915.65,131.75739688
2027892,4145641,1716800400,2024-05-27 09:00:00+00:00,ETH-USD,3908.78,3911.66,3907.64,3908.54,68.49574789
2027952,4145701,1716804000,2024-05-27 10:00:00+00:00,ETH-USD,3908.52,3908.52,3905.98,3905.99,12.80672661
2028012,4145761,1716807600,2024-05-27 11:00:00+00:00,ETH-USD,3903.8,3904.92,3901.8,3902.58,8.51498788
2028072,4145821,1716811200,2024-05-27 12:00:00+00:00,ETH-USD,3898.09,3903.92,3898.08,3903.14,22.74898087
2028132,4145881,1716814800,2024-05-27 13:00:00+00:00,ETH-USD,3909.81,3910.92,3907.53,3907.53,11.02483144
2028192,4145941,1716818400,2024-05-27 14:00:00+00:00,ETH-USD,3928.63,3933.11,3926.39,3932.57,61.6089921
2028252,4146001,1716822000,2024-05-27 15:00:00+00:00,ETH-USD,3940.78,3948.24,3940.78,3946.81,98.63211661
2028312,4146061,1716825600,2024-05-27 16:00:00+00:00,ETH-USD,3959.85,3962.87,3958.46,3962.77,50.19178632
2028372,4146121,1716829200,2024-05-27 17:00:00+00:00,ETH-USD,3941.95,3944.98,3941.94,3943.86,62.78748127
2028432,4146181,1716832800,2024-05-27 18:00:00+00:00,ETH-USD,3934.02,3936.68,3934.02,3935.04,47.41100767
2028492,4146241,1716836400,2024-05-27 19:00:00+00:00,ETH-USD,3923.16,3925.72,3922.97,3925.45,29.77864765
2028552,4146301,1716840000,2024-05-27 20:00:00+00:00,ETH-USD,3869.75,3870.92,3856.78,3857.56,124.11634231
2028612,4146361,1716843600,2024-05-27 21:00:00+00:00,ETH-USD,3889.39,3892.31,3888.3,3891.96,37.24462383
2028672,4146421,1716847200,2024-05-27 22:00:00+00:00,ETH-USD,3886.26,3888.17,3882.67,3886.0,90.89473793
2028732,4146481,1716850800,2024-05-27 23:00:00+00:00,ETH-USD,3883.7,3883.74,3881.25,3881.47,10.16763439
2028792,4146541,1716854400,2024-05-28 00:00:00+00:00,ETH-USD,3890.72,3892.03,3890.63,3891.37,24.27417648
2028852,4146601,1716858000,2024-05-28 01:00:00+00:00,ETH-USD,3874.16,3875.96,3872.62,3875.84,22.18470315
2028912,4146661,1716861600,2024-05-28 02:00:00+00:00,ETH-USD,3844.49,3847.51,3841.49,3846.58,234.90214455
2028972,4146721,1716865200,2024-05-28 03:00:00+00:00,ETH-USD,3859.61,3862.99,3859.17,3862.61,47.30293022
2029032,4146781,1716868800,2024-05-28 04:00:00+00:00,ETH-USD,3846.87,3847.59,3843.15,3847.27,20.22838504
2029092,4146841,1716872400,2024-05-28 05:00:00+00:00,ETH-USD,3833.67,3836.38,3832.13,3832.5,31.95846015
2029152,4146901,1716876000,2024-05-28 06:00:00+00:00,ETH-USD,3857.24,3858.63,3854.4,3858.41,59.59503701
2029212,4146961,1716879600,2024-05-28 07:00:00+00:00,ETH-USD,3855.27,3857.85,3854.75,3855.24,33.8284754
2029272,4147021,1716883200,2024-05-28 08:00:00+00:00,ETH-USD,3844.63,3844.63,3840.37,3840.37,19.5252285
2029332,4147081,1716886800,2024-05-28 09:00:00+00:00,ETH-USD,3872.6,3873.07,3870.36,3870.48,77.2453779
2029392,4147141,1716890400,2024-05-28 10:00:00+00:00,ETH-USD,3877.2,3877.37,3874.88,3875.89,10.74102296
2029452,4147201,1716894000,2024-05-28 11:00:00+00:00,ETH-USD,3895.19,3896.48,3894.99,3896.48,145.11163487
2029512,4147261,1716897600,2024-05-28 12:00:00+00:00,ETH-USD,3900.24,3900.88,3897.8,3897.8,15.85633574
2029572,4147321,1716901200,2024-05-28 13:00:00+00:00,ETH-USD,3888.32,3891.35,3888.25,3890.38,35.6287157
2029632,4147381,1716904800,2024-05-28 14:00:00+00:00,ETH-USD,3857.22,3857.6,3846.24,3849.74,295.86017783
2029692,4147441,1716908400,2024-05-28 15:00:00+00:00,ETH-USD,3853.82,3856.16,3853.55,3856.16,100.64532739
2029752,4147501,1716912000,2024-05-28 16:00:00+00:00,ETH-USD,3856.6,3860.31,3855.38,3859.98,51.38404585
2029812,4147561,1716915600,2024-05-28 17:00:00+00:00,ETH-USD,3821.84,3823.11,3820.62,3822.51,23.12053538
2029872,4147621,1716919200,2024-05-28 18:00:00+00:00,ETH-USD,3819.9,3824.68,3818.72,3824.5,24.57365315
2029932,4147681,1716922800,2024-05-28 19:00:00+00:00,ETH-USD,3795.24,3799.67,3794.44,3796.31,67.59942877
2029992,4147741,1716926400,2024-05-28 20:00:00+00:00,ETH-USD,3837.16,3840.37,3834.58,3836.96,196.3644901
2030052,4147801,1716930000,2024-05-28 21:00:00+00:00,ETH-USD,3828.4,3828.53,3826.18,3827.01,38.84691111
2030112,4147861,1716933600,2024-05-28 22:00:00+00:00,ETH-USD,3838.14,3842.75,3837.63,3842.75,60.09537974
2030172,4147921,1716937200,2024-05-28 23:00:00+00:00,ETH-USD,3858.94,3861.5,3858.94,3860.35,47.6840916
2030232,4147981,1716940800,2024-05-29 00:00:00+00:00,ETH-USD,3840.18,3843.4,3840.18,3840.31,56.46484184
2030292,4148041,1716944400,2024-05-29 01:00:00+00:00,ETH-USD,3844.7,3849.43,3844.68,3846.48,48.4326798
2030352,4148101,1716948000,2024-05-29 02:00:00+00:00,ETH-USD,3840.04,3840.87,3839.07,3840.24,11.92619017
2030412,4148161,1716951600,2024-05-29 03:00:00+00:00,ETH-USD,3843.4,3845.74,3843.4,3845.74,20.96272793
2030472,4148221,1716955200,2024-05-29 04:00:00+00:00,ETH-USD,3847.1,3847.1,3844.0,3844.0,31.33595393
2030532,4148281,1716958800,2024-05-29 05:00:00+00:00,ETH-USD,3867.26,3869.27,3867.11,3867.84,25.48693927
2030592,4148341,1716962400,2024-05-29 06:00:00+00:00,ETH-USD,3863.91,3866.09,3862.85,3866.08,35.75750209
2030652,4148401,1716966000,2024-05-29 07:00:00+00:00,ETH-USD,3853.93,3855.27,3851.18,3851.18,33.62101645
2030712,4148461,1716969600,2024-05-29 08:00:00+00:00,ETH-USD,3817.58,3823.82,3817.58,3820.64,94.52550248
2030772,4148521,1716973200,2024-05-29 09:00:00+00:00,ETH-USD,3797.44,3798.52,3794.37,3797.8,119.8254644
2030832,4148581,1716976800,2024-05-29 10:00:00+00:00,ETH-USD,3801.96,3804.01,3800.94,3802.15,27.71370015
2030892,4148641,1716980400,2024-05-29 11:00:00+00:00,ETH-USD,3821.03,3822.44,3816.76,3816.88,62.59831546
2030952,4148701,1716984000,2024-05-29 12:00:00+00:00,ETH-USD,3805.0,3810.16,3805.0,3810.0,211.37133545
2031012,4148761,1716987600,2024-05-29 13:00:00+00:00,ETH-USD,3812.38,3814.45,3811.04,3811.67,46.96859796
2031072,4148821,1716991200,2024-05-29 14:00:00+00:00,ETH-USD,3795.61,3795.74,3791.13,3791.3,181.9910301
2031132,4148881,1716994800,2024-05-29 15:00:00+00:00,ETH-USD,3774.8,3776.17,3772.68,3773.69,132.72822369
2031192,4148941,1716998400,2024-05-29 16:00:00+00:00,ETH-USD,3756.59,3756.99,3750.52,3751.05,115.11029776
2031252,4149001,1717002000,2024-05-29 17:00:00+00:00,ETH-USD,3760.8,3764.09,3760.24,3762.7,54.52045751
2031312,4149061,1717005600,2024-05-29 18:00:00+00:00,ETH-USD,3762.28,3763.6,3759.76,3761.2,66.98057486
2031372,4149121,1717009200,2024-05-29 19:00:00+00:00,ETH-USD,3753.85,3753.85,3750.67,3751.38,43.79468061
2031432,4149181,1717012800,2024-05-29 20:00:00+00:00,ETH-USD,3745.99,3751.04,3745.87,3747.79,138.84882384
2031492,4149241,1717016400,2024-05-29 21:00:00+00:00,ETH-USD,3749.31,3751.09,3748.19,3750.68,53.53533146
2031552,4149301,1717020000,2024-05-29 22:00:00+00:00,ETH-USD,3772.61,3775.44,3769.79,3772.05,233.68344996
2031612,4149361,1717023600,2024-05-29 23:00:00+00:00,ETH-USD,3775.05,3777.23,3773.83,3775.7,45.4231341
2031672,4149421,1717027200,2024-05-30 00:00:00+00:00,ETH-USD,3762.07,3764.86,3761.4,3763.6,126.60746662
2031732,4149481,1717030800,2024-05-30 01:00:00+00:00,ETH-USD,3754.1,3756.56,3753.43,3756.37,67.01610424
2031792,4149541,1717034400,2024-05-30 02:00:00+00:00,ETH-USD,3770.95,3773.24,3769.92,3773.1,24.5516106
2031852,4149601,1717038000,2024-05-30 03:00:00+00:00,ETH-USD,3774.96,3775.9,3772.82,3773.84,49.25838584
2031912,4149661,1717041600,2024-05-30 04:00:00+00:00,ETH-USD,3787.2,3789.14,3787.17,3787.6,17.48680453
2031972,4149721,1717045200,2024-05-30 05:00:00+00:00,ETH-USD,3778.99,3779.1,3776.42,3777.06,7.67758613
2032032,4149781,1717048800,2024-05-30 06:00:00+00:00,ETH-USD,3781.48,3782.81,3779.83,3781.14,26.83025195
2032092,4149841,1717052400,2024-05-30 07:00:00+00:00,ETH-USD,3738.77,3743.02,3736.04,3739.94,167.58668868
2032152,4149901,1717056000,2024-05-30 08:00:00+00:00,ETH-USD,3717.76,3720.13,3714.45,3720.13,129.81310423
2032212,4149961,1717059600,2024-05-30 09:00:00+00:00,ETH-USD,3733.15,3735.66,3732.81,3735.12,9.90592156
2032272,4150021,1717063200,2024-05-30 10:00:00+00:00,ETH-USD,3731.74,3733.38,3731.44,3733.38,20.63332282
2032332,4150081,1717066800,2024-05-30 11:00:00+00:00,ETH-USD,3739.7,3742.29,3739.25,3742.03,79.13204525
2032392,4150141,1717070400,2024-05-30 12:00:00+00:00,ETH-USD,3734.19,3734.19,3731.18,3731.86,29.83825821
2032452,4150201,1717074000,2024-05-30 13:00:00+00:00,ETH-USD,3762.55,3765.93,3761.17,3764.6,24.89241222
2032512,4150261,1717077600,2024-05-30 14:00:00+00:00,ETH-USD,3787.09,3791.87,3787.09,3791.39,131.14312201
2032572,4150321,1717081200,2024-05-30 15:00:00+00:00,ETH-USD,3766.5,3768.7,3765.7,3765.73,222.86071639
2032632,4150381,1717084800,2024-05-30 16:00:00+00:00,ETH-USD,3775.4,3779.12,3774.79,3776.54,104.8215853
2032692,4150441,1717088400,2024-05-30 17:00:00+00:00,ETH-USD,3787.51,3787.56,3785.07,3785.12,135.62041063
2032752,4150501,1717092000,2024-05-30 18:00:00+00:00,ETH-USD,3810.39,3812.6,3809.66,3812.4,201.2954973
2032812,4150561,1717095600,2024-05-30 19:00:00+00:00,ETH-USD,3814.36,3815.76,3811.16,3811.23,38.89450811
2032872,4150621,1717099200,2024-05-30 20:00:00+00:00,ETH-USD,3761.49,3761.49,3752.84,3755.44,310.48620976
2032932,4150681,1717102800,2024-05-30 21:00:00+00:00,ETH-USD,3737.74,3737.74,3733.92,3734.16,58.52683477
2032992,4150741,1717106400,2024-05-30 22:00:00+00:00,ETH-USD,3749.85,3749.85,3746.7,3746.73,48.54523815
2033052,4150801,1717110000,2024-05-30 23:00:00+00:00,ETH-USD,3746.78,3746.78,3744.23,3745.55,42.29584143
2033112,4150861,1717113600,2024-05-31 00:00:00+00:00,ETH-USD,3746.64,3748.37,3746.32,3747.69,17.41572574
2033172,4150921,1717117200,2024-05-31 01:00:00+00:00,ETH-USD,3751.61,3751.61,3748.33,3750.36,63.5099356
2033232,4150981,1717120800,2024-05-31 02:00:00+00:00,ETH-USD,3748.26,3748.27,3745.46,3746.23,13.88389573
2033292,4151041,1717124400,2024-05-31 03:00:00+00:00,ETH-USD,3751.4,3752.77,3751.39,3752.6,15.77630312
2033352,4151101,1717128000,2024-05-31 04:00:00+00:00,ETH-USD,3759.75,3761.58,3759.74,3761.36,21.25702472
2033412,4151161,1717131600,2024-05-31 05:00:00+00:00,ETH-USD,3761.17,3762.14,3760.12,3760.31,14.78612655
2033472,4151221,1717135200,2024-05-31 06:00:00+00:00,ETH-USD,3745.87,3745.87,3743.96,3743.98,19.90835687
2033532,4151281,1717138800,2024-05-31 07:00:00+00:00,ETH-USD,3738.45,3739.54,3736.42,3737.65,16.55757756
2033592,4151341,1717142400,2024-05-31 08:00:00+00:00,ETH-USD,3728.62,3729.02,3726.48,3726.91,149.50061083
2033652,4151401,1717146000,2024-05-31 09:00:00+00:00,ETH-USD,3733.98,3735.38,3733.02,3735.37,24.2368667
2033712,4151461,1717149600,2024-05-31 10:00:00+00:00,ETH-USD,3745.25,3746.68,3745.25,3745.38,54.25722029
2033772,4151521,1717153200,2024-05-31 11:00:00+00:00,ETH-USD,3782.2,3783.66,3782.2,3783.5,7.46514286
2033832,4151581,1717156800,2024-05-31 12:00:00+00:00,ETH-USD,3800.5,3802.67,3800.21,3800.8,17.66283627
2033892,4151641,1717160400,2024-05-31 13:00:00+00:00,ETH-USD,3823.09,3825.05,3822.62,3824.51,97.83756469
2033952,4151701,1717164000,2024-05-31 14:00:00+00:00,ETH-USD,3784.83,3785.35,3777.28,3778.51,132.81114353
2034012,4151761,1717167600,2024-05-31 15:00:00+00:00,ETH-USD,3770.11,3770.11,3765.72,3768.56,32.40908853
2034072,4151821,1717171200,2024-05-31 16:00:00+00:00,ETH-USD,3741.46,3749.05,3736.72,3749.05,932.16963124
2034132,4151881,1717174800,2024-05-31 17:00:00+00:00,ETH-USD,3750.61,3751.18,3747.5,3747.5,50.23327808
2034192,4151941,1717178400,2024-05-31 18:00:00+00:00,ETH-USD,3764.25,3765.87,3763.37,3764.7,23.60773319
2034252,4152001,1717182000,2024-05-31 19:00:00+00:00,ETH-USD,3781.63,3781.64,3779.07,3780.03,64.13973127
2034312,4152061,1717185600,2024-05-31 20:00:00+00:00,ETH-USD,3780.05,3783.68,3779.06,3783.65,94.35161853
2034372,4152121,1717189200,2024-05-31 21:00:00+00:00,ETH-USD,3790.11,3791.46,3790.0,3790.12,35.6801744
2034432,4152181,1717192800,2024-05-31 22:00:00+00:00,ETH-USD,3780.98,3783.29,3780.98,3783.07,25.26477653
2034485,4152234,1717200000,2024-06-01 00:00:00+00:00,ETH-USD,3758.44,3762.62,3758.44,3762.04,37.49796355
2034545,4152294,1717203600,2024-06-01 01:00:00+00:00,ETH-USD,3760.44,3762.68,3760.18,3761.99,11.94932121
2034605,4152354,1717207200,2024-06-01 02:00:00+00:00,ETH-USD,3763.06,3765.59,3762.49,3765.5,17.53211541
2034665,4152414,1717210800,2024-06-01 03:00:00+00:00,ETH-USD,3773.93,3774.41,3772.67,3774.05,14.09793806
2034725,4152474,1717214400,2024-06-01 04:00:00+00:00,ETH-USD,3775.71,3777.64,3775.7,3776.44,6.22271104
2034785,4152534,1717218000,2024-06-01 05:00:00+00:00,ETH-USD,3781.09,3782.63,3781.09,3781.58,14.25209299
2034845,4152594,1717221600,2024-06-01 06:00:00+00:00,ETH-USD,3786.04,3788.68,3785.83,3786.07,10.56605452
2034905,4152654,1717225200,2024-06-01 07:00:00+00:00,ETH-USD,3785.79,3786.94,3784.74,3786.94,5.01063162
2034965,4152714,1717228800,2024-06-01 08:00:00+00:00,ETH-USD,3769.76,3771.27,3769.47,3771.15,6.31493226
2035025,4152774,1717232400,2024-06-01 09:00:00+00:00,ETH-USD,3795.24,3802.4,3795.23,3802.18,209.80474623
2035085,4152834,1717236000,2024-06-01 10:00:00+00:00,ETH-USD,3790.32,3790.66,3789.94,3789.94,8.79502339
2035145,4152894,1717239600,2024-06-01 11:00:00+00:00,ETH-USD,3783.36,3783.91,3782.52,3782.99,3.99817053
2035205,4152954,1717243200,2024-06-01 12:00:00+00:00,ETH-USD,3785.16,3786.13,3783.53,3784.2,21.58320073
2035265,4153014,1717246800,2024-06-01 13:00:00+00:00,ETH-USD,3792.05,3795.63,3791.63,3795.63,40.76536853
